CustomerKey,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment
15234,151,2,109.96000000000001,3,4,2,9,Potential Loyalists
15235,122,2,253.5042,3,4,3,10,Loyal Customers
15236,208,2,197.86260000000001,2,4,3,9,At Risk
15237,69,2,98.4742,4,4,2,10,Potential Loyalists
15238,76,2,100.2584,4,4,2,10,Potential Loyalists
15239,144,2,177.6804,3,4,3,10,Loyal Customers
15240,17,2,116.92,5,4,2,11,Potential Loyalists
15241,143,2,103.82000000000001,3,4,2,9,Potential Loyalists
15242,126,2,66.83999999999999,3,4,2,9,Potential Loyalists
15243,61,1,41.95,4,1,1,6,New Customers
15244,62,4,251.70839999999998,4,5,3,12,Loyal Customers
15245,150,1,39.96,3,1,1,5,Potential Loyalists
15246,214,1,43.96,2,1,1,4,Lost Customers
15247,232,1,14.56,2,1,1,4,Lost Customers
15248,49,1,68.5181,5,1,2,8,New Customers
15249,115,1,69.0762,3,1,2,6,Potential Loyalists
15250,236,1,78.95,2,1,2,5,Lost Customers
15251,131,2,144.5,3,4,3,10,Loyal Customers
15252,62,2,1468.5882000000001,4,4,4,12,Champions
15253,41,2,120.89259999999999,5,4,2,11,Potential Loyalists
15254,77,2,1560.6154999999999,4,4,4,12,Champions
15255,52,2,1503.5782,4,4,4,12,Champions
15256,41,2,1547.2224,5,4,4,13,Champions
15257,327,1,49.96,1,1,1,3,Lost Customers
15258,94,1,9.98,4,1,1,6,New Customers
15260,267,1,91.2084,1,1,2,4,Lost Customers
15261,152,2,139.5962,3,4,3,10,Loyal Customers
15262,106,2,3772.4096,4,4,5,13,Champions
15263,85,1,103.60419999999999,4,1,2,7,New Customers
15264,116,2,77.2684,3,4,2,9,Potential Loyalists
15265,60,2,2905.8666,4,4,5,13,Champions
15266,43,2,2991.61,5,4,5,14,Champions
15267,3,2,2853.5782,5,4,5,14,Champions
15268,16,2,2840.9096,5,4,5,14,Champions
15269,244,1,14.56,2,1,1,4,Lost Customers
15270,143,1,43.6242,3,1,1,5,Potential Loyalists
15271,116,1,43.6242,3,1,1,5,Potential Loyalists
15272,34,1,115.6143,5,1,2,8,New Customers
15273,265,1,102.13419999999999,1,1,2,4,Lost Customers
15274,223,1,115.23960000000001,2,1,2,5,Lost Customers
15275,303,1,22.97,1,1,1,3,Lost Customers
15276,341,2,1286.6482,1,4,4,9,At Risk
15277,188,1,160.99620000000002,2,1,3,6,Can't Lose Them
15278,327,1,78.95,1,1,2,4,Lost Customers
15279,87,1,77.60419999999999,4,1,2,7,New Customers
15280,130,2,2822.1164,3,4,5,12,Loyal Customers
15281,282,1,43.6242,1,1,1,3,Lost Customers
15282,83,1,14.56,4,1,1,6,New Customers
15283,79,1,908.6135,4,1,3,8,New Customers
15284,42,2,1641.3559,5,4,4,13,Champions
15285,286,1,44.97,1,1,1,3,Lost Customers
15286,47,1,73.48,5,1,2,8,New Customers
15287,51,2,1612.5781000000002,5,4,4,13,Champions
15288,31,2,1512.5482000000002,5,4,4,13,Champions
15289,59,2,1512.5482000000002,4,4,4,12,Champions
15290,53,2,1592.5682000000002,4,4,4,12,Champions
15291,43,1,887.5473,5,1,3,9,New Customers
15292,85,1,68.5942,4,1,2,7,New Customers
15294,249,1,64.97,2,1,2,5,Lost Customers
15296,84,1,14.56,4,1,1,6,New Customers
15297,173,1,44.97,3,1,1,5,Potential Loyalists
15298,38,1,9.57,5,1,1,7,New Customers
15299,33,1,14.56,5,1,1,7,New Customers
15301,309,1,30.46,1,1,1,3,Lost Customers
15302,140,2,2825.8006,3,4,5,12,Loyal Customers
15303,121,2,2748.1964,3,4,4,11,Loyal Customers
15304,70,2,4633.399600000001,4,4,5,13,Champions
15305,250,1,35.45,2,1,1,4,Lost Customers
15307,272,1,43.6242,1,1,1,3,Lost Customers
15308,58,2,1538.5782,4,4,4,12,Champions
15309,58,2,1538.5782,4,4,4,12,Champions
15310,105,3,121.28,4,5,2,11,Potential Loyalists
15311,54,2,1538.5782,4,4,4,12,Champions
15312,58,2,1555.8666,4,4,4,12,Champions
15313,132,1,14.56,3,1,1,5,Potential Loyalists
15314,43,2,1507.1924,5,4,4,13,Champions
15315,263,1,9.98,1,1,1,3,Lost Customers
15316,59,1,21.84,4,1,1,6,New Customers
15317,232,1,53.057300000000005,2,1,1,4,Lost Customers
15318,27,1,44.97,5,1,1,7,New Customers
15319,332,1,9.57,1,1,1,3,Lost Customers
15320,133,2,2828.1664,3,4,5,12,Loyal Customers
15321,143,2,2783.1964,3,4,5,12,Loyal Customers
15322,130,2,2825.4778,3,4,5,12,Loyal Customers
15323,38,1,839.45,5,1,3,9,New Customers
15324,11,1,113.1784,5,1,2,8,New Customers
15325,45,2,1500.8682,5,4,4,13,Champions
15327,33,1,49.96,5,1,1,7,New Customers
15328,130,2,2933.1894,3,4,5,12,Loyal Customers
15329,135,2,2849.1264,3,4,5,12,Loyal Customers
15330,321,1,44.97,1,1,1,3,Lost Customers
15331,248,1,7.28,2,1,1,4,Lost Customers
15332,31,1,44.97,5,1,1,7,New Customers
15333,58,2,1555.8666,4,4,4,12,Champions
15334,1,1,848.1242,5,1,3,9,New Customers
15335,50,1,39.980000000000004,5,1,1,7,New Customers
15337,34,2,1538.5782,5,4,4,13,Champions
15338,49,2,1589.0182,5,4,4,13,Champions
15339,45,2,1538.5782,5,4,4,13,Champions
15340,25,3,200.5688,5,5,3,13,Loyal Customers
15341,31,2,1538.5782,5,4,4,13,Champions
15342,55,2,1585.6743999999999,4,4,4,12,Champions
15343,33,2,1468.5882000000001,5,4,4,13,Champions
15344,254,1,9.98,2,1,1,4,Lost Customers
15345,147,2,2814.0789999999997,3,4,5,12,Loyal Customers
15346,138,2,2939.0578,3,4,5,12,Loyal Customers
15347,46,2,1555.8666,5,4,4,13,Champions
15348,137,2,2889.3006,3,4,5,12,Loyal Customers
15349,145,2,2844.4378,3,4,5,12,Loyal Customers
15350,126,2,2820.0778,3,4,5,12,Loyal Customers
15352,279,1,69.99,1,1,2,4,Lost Customers
15353,25,2,339.8399,5,4,3,12,Loyal Customers
15354,142,3,8090.6666000000005,3,5,5,13,Loyal Customers
15355,55,1,35.0,4,1,1,6,New Customers
15356,295,1,118.0573,1,1,2,4,Lost Customers
15357,165,3,6996.088000000001,3,5,5,13,Loyal Customers
15358,21,1,43.6242,5,1,1,7,New Customers
15359,107,1,101.03620000000001,4,1,2,7,New Customers
15360,18,1,9.98,5,1,1,7,New Customers
15362,87,2,4550.7324,4,4,5,13,Champions
15363,71,2,4470.4696,4,4,5,13,Champions
15364,143,2,2871.1893,3,4,5,12,Loyal Customers
15365,134,2,2849.0178,3,4,5,12,Loyal Customers
15366,308,1,64.97,1,1,2,4,Lost Customers
15367,143,2,2850.4878000000003,3,4,5,12,Loyal Customers
15368,265,1,16.85,1,1,1,3,Lost Customers
15369,139,2,2806.8106,3,4,5,12,Loyal Customers
15370,81,1,12.27,4,1,1,6,New Customers
15371,148,2,2868.4678,3,4,5,12,Loyal Customers
15372,132,2,2775.0978000000005,3,4,5,12,Loyal Customers
15373,15,1,43.6242,5,1,1,7,New Customers
15374,128,2,2850.4878000000003,3,4,5,12,Loyal Customers
15375,171,1,80.87,3,1,2,6,Potential Loyalists
15376,57,3,171.7884,4,5,3,12,Loyal Customers
15377,198,2,114.5042,2,4,2,8,Potential Loyalists
15378,65,3,214.1584,4,5,3,12,Loyal Customers
15379,136,2,2918.7663000000002,3,4,5,12,Loyal Customers
15380,133,2,2820.0778,3,4,5,12,Loyal Customers
15382,145,1,108.47,3,1,2,6,Potential Loyalists
15384,267,1,12.27,1,1,1,3,Lost Customers
15385,257,1,14.56,1,1,1,3,Lost Customers
15386,122,1,14.97,3,1,1,5,Potential Loyalists
15387,33,1,9.98,5,1,1,7,New Customers
15388,149,2,2811.8006,3,4,5,12,Loyal Customers
15389,127,2,2828.1664,3,4,5,12,Loyal Customers
15390,114,1,43.6242,3,1,1,5,Potential Loyalists
15391,56,2,4601.0638,4,4,5,13,Champions
15392,199,1,39.980000000000004,2,1,1,4,Lost Customers
15393,3,1,14.56,5,1,1,7,New Customers
15394,122,2,2847.7806,3,4,5,12,Loyal Customers
15395,45,2,4563.7524,5,4,5,14,Champions
15396,123,2,2833.1463999999996,3,4,5,12,Loyal Customers
15398,136,2,2803.1863999999996,3,4,5,12,Loyal Customers
15399,123,2,2825.9978,3,4,5,12,Loyal Customers
15400,240,1,9.98,2,1,1,4,Lost Customers
15401,70,1,38.6342,4,1,1,6,New Customers
15402,88,3,153.4826,4,5,3,12,Loyal Customers
15403,188,1,44.97,2,1,1,4,Lost Customers
15404,138,2,2812.1263999999996,3,4,5,12,Loyal Customers
15405,242,1,38.410000000000004,2,1,1,4,Lost Customers
15406,284,1,11.86,1,1,1,3,Lost Customers
15407,57,1,44.97,4,1,1,6,New Customers
15408,119,1,39.980000000000004,3,1,1,5,Potential Loyalists
15409,38,2,1498.5482000000002,5,4,4,13,Champions
15410,31,2,1571.5544,5,4,4,13,Champions
15411,126,2,2811.8006,3,4,5,12,Loyal Customers
15412,20,1,14.97,5,1,1,7,New Customers
15413,117,3,391.9473,3,5,3,11,Loyal Customers
15414,321,1,9.98,1,1,1,3,Lost Customers
15415,123,1,93.03730000000002,3,1,2,6,Potential Loyalists
15416,75,1,9.98,4,1,1,6,New Customers
15417,140,2,2797.7563999999998,3,4,5,12,Loyal Customers
15418,184,3,243.9315,2,5,3,10,At Risk
15419,149,2,2770.5178,3,4,5,12,Loyal Customers
15420,300,1,9.98,1,1,1,3,Lost Customers
15421,61,1,9.98,4,1,1,6,New Customers
15422,21,2,1593.2886,5,4,4,13,Champions
15423,292,1,9.98,1,1,1,3,Lost Customers
15424,9,1,61.94,5,1,2,8,New Customers
15425,104,2,3772.4096,4,4,5,13,Champions
15426,47,2,221.7826,5,4,3,12,Loyal Customers
15427,16,2,1512.5482000000002,5,4,4,13,Champions
15428,19,2,1555.8666,5,4,4,13,Champions
15429,148,2,2869.9578,3,4,5,12,Loyal Customers
15430,327,1,38.6342,1,1,1,3,Lost Customers
15431,245,1,14.56,2,1,1,4,Lost Customers
15432,24,2,1502.2323999999999,5,4,4,13,Champions
15433,27,2,1538.5782,5,4,4,13,Champions
15434,84,2,64.56,4,4,2,10,Potential Loyalists
15435,107,2,3830.3696,4,4,5,13,Champions
15436,96,2,3772.4096,4,4,5,13,Champions
15437,45,1,4.58,5,1,1,7,New Customers
15438,70,2,3809.9396,4,4,5,13,Champions
15439,73,2,3804.0782,4,4,5,13,Champions
15440,3,3,6524.0139,5,5,5,15,Champions
15441,208,2,84.55,2,4,2,8,Potential Loyalists
15442,177,1,123.46000000000001,3,1,3,7,Potential Loyalists
15443,325,1,16.85,1,1,1,3,Lost Customers
15444,245,1,58.04730000000001,2,1,1,4,Lost Customers
15445,183,1,119.94,2,1,2,5,Lost Customers
15446,226,1,64.53999999999999,2,1,2,5,Lost Customers
15447,214,1,49.98,2,1,1,4,Lost Customers
15448,112,1,20.89,3,1,1,5,Potential Loyalists
15449,1,2,61.830000000000005,5,4,2,11,Potential Loyalists
15450,301,1,92.23,1,1,2,4,Lost Customers
15451,103,2,2755.1967,4,4,4,12,Champions
15452,282,1,49.98,1,1,1,3,Lost Customers
15453,14,3,6412.0196,5,5,5,15,Champions
15454,114,2,2746.5525,3,4,4,11,Loyal Customers
15455,76,2,3136.25,4,4,5,13,Champions
15456,95,2,2830.5025,4,4,5,13,Champions
15457,102,2,2780.1967,4,4,5,13,Champions
15458,134,1,14.97,3,1,1,5,Potential Loyalists
15459,181,1,69.84,2,1,2,5,Lost Customers
15460,65,2,2746.5525,4,4,4,12,Champions
15461,95,2,110.8826,4,4,2,10,Potential Loyalists
15462,72,2,3109.4262,4,4,5,13,Champions
15463,71,2,2846.4051,4,4,5,13,Champions
15464,14,2,74.54,5,4,2,11,Potential Loyalists
15465,91,2,110.45,4,4,2,10,Potential Loyalists
15466,22,2,1503.5782,5,4,4,13,Champions
15467,1,2,1555.8666,5,4,4,13,Champions
15468,79,3,458.61,4,5,3,12,Loyal Customers
15469,321,1,44.97,1,1,1,3,Lost Customers
15470,134,1,80.02730000000001,3,1,2,6,Potential Loyalists
15471,26,2,1538.5782,5,4,4,13,Champions
15472,12,2,1484.4882,5,4,4,13,Champions
15473,28,2,1468.5882000000001,5,4,4,13,Champions
15474,16,2,1592.5682000000002,5,4,4,13,Champions
15475,1,2,1538.5482000000002,5,4,4,13,Champions
15476,330,1,14.56,1,1,1,3,Lost Customers
15477,14,1,14.56,5,1,1,7,New Customers
15478,126,3,205.79000000000002,3,5,3,11,Loyal Customers
15479,38,1,141.2757,5,1,3,9,New Customers
15480,129,2,2748.1964,3,4,4,11,Loyal Customers
15481,132,2,2826.8206,3,4,5,12,Loyal Customers
15482,146,2,2839.2526,3,4,5,12,Loyal Customers
15483,142,2,2797.7563999999998,3,4,5,12,Loyal Customers
15484,123,2,2869.4678,3,4,5,12,Loyal Customers
15485,290,1,44.97,1,1,1,3,Lost Customers
15486,189,1,43.6242,2,1,1,4,Lost Customers
15487,295,1,91.6915,1,1,2,4,Lost Customers
15488,72,3,199.5,4,5,3,12,Loyal Customers
15489,25,2,1618.5008,5,4,4,13,Champions
15490,44,2,4592.532800000001,5,4,5,14,Champions
15491,149,2,2863.9778,3,4,5,12,Loyal Customers
15492,130,2,2825.2526,3,4,5,12,Loyal Customers
15493,136,2,2792.1564,3,4,5,12,Loyal Customers
15494,36,3,360.4673,5,5,3,13,Loyal Customers
15496,297,1,43.6242,1,1,1,3,Lost Customers
15497,4,2,1538.5782,5,4,4,13,Champions
15498,95,3,282.6735,4,5,3,12,Loyal Customers
15500,124,2,2846.1463999999996,3,4,5,12,Loyal Customers
15501,132,2,2868.1964,3,4,5,12,Loyal Customers
15502,1,2,1503.5782,5,4,4,13,Champions
15503,20,2,1572.1924,5,4,4,13,Champions
15504,222,1,43.6242,2,1,1,4,Lost Customers
15505,187,1,14.56,2,1,1,4,Lost Customers
15506,23,2,1468.5882000000001,5,4,4,13,Champions
15507,151,3,279.11,3,5,3,11,Loyal Customers
15508,157,1,43.6242,3,1,1,5,Potential Loyalists
15509,287,1,43.6242,1,1,1,3,Lost Customers
15510,127,1,44.97,3,1,1,5,Potential Loyalists
15511,220,2,154.53,2,4,3,9,At Risk
15512,66,1,87.5842,4,1,2,7,New Customers
15513,133,1,44.97,3,1,1,5,Potential Loyalists
15514,214,1,129.98,2,1,3,6,Can't Lose Them
15515,28,1,14.56,5,1,1,7,New Customers
15516,177,1,14.56,3,1,1,5,Potential Loyalists
15517,123,2,2783.1964,3,4,5,12,Loyal Customers
15518,111,2,2827.1063999999997,3,4,5,12,Loyal Customers
15519,244,1,21.98,2,1,1,4,Lost Customers
15520,12,2,1549.3286,5,4,4,13,Champions
15521,109,2,2855.4678,4,4,5,13,Champions
15522,132,1,36.95,3,1,1,5,Potential Loyalists
15523,2,2,1555.8666,5,4,4,13,Champions
15524,220,1,9.57,2,1,1,4,Lost Customers
15525,19,2,1476.5382,5,4,4,13,Champions
15526,55,3,237.5204,4,5,3,12,Loyal Customers
15527,11,2,1538.5782,5,4,4,13,Champions
15528,28,2,1592.5682000000002,5,4,4,13,Champions
15529,28,2,1502.2323999999999,5,4,4,13,Champions
15530,12,1,868.44,5,1,3,9,New Customers
15531,9,2,1538.5782,5,4,4,13,Champions
15532,11,2,1543.1282,5,4,4,13,Champions
15533,130,1,4.99,3,1,1,5,Potential Loyalists
15534,114,2,2887.6613,3,4,5,12,Loyal Customers
15535,117,2,2792.1564,3,4,5,12,Loyal Customers
15536,46,2,228.3385,5,4,3,12,Loyal Customers
15537,7,2,1547.2224,5,4,4,13,Champions
15538,9,2,1554.4482,5,4,4,13,Champions
15539,76,1,97.0562,4,1,2,7,New Customers
15540,91,2,2814.4778,4,4,5,13,Champions
15541,127,1,92.57419999999999,3,1,2,6,Potential Loyalists
15542,110,2,2800.4778,4,4,5,13,Champions
15543,86,3,247.9873,4,5,3,12,Loyal Customers
15544,243,1,113.67150000000001,2,1,2,5,Lost Customers
15545,164,1,43.6242,3,1,1,5,Potential Loyalists
15546,10,1,44.97,5,1,1,7,New Customers
15547,3,2,1502.2323999999999,5,4,4,13,Champions
15548,334,2,1269.0482000000002,1,4,4,9,At Risk
15549,350,1,584.97,1,1,3,5,Can't Lose Them
15550,29,1,9.98,5,1,1,7,New Customers
15551,360,2,1318.6482,1,4,4,9,At Risk
15552,336,2,1362.5382,1,4,4,9,At Risk
15553,356,2,1304.0382,1,4,4,9,At Risk
15554,337,2,1284.0682000000002,1,4,4,9,At Risk
15555,345,2,1326.3166,1,4,4,9,At Risk
15556,299,1,612.2384,1,1,3,5,Can't Lose Them
15557,353,2,1259.0582,1,4,4,9,At Risk
15558,326,2,1294.0482000000002,1,4,4,9,At Risk
15559,216,3,212.99,2,5,3,10,At Risk
15560,230,1,9.98,2,1,1,4,Lost Customers
15561,310,2,1343.6381999999999,1,4,4,9,At Risk
15562,331,2,1289.0682000000002,1,4,4,9,At Risk
15563,84,1,44.97,4,1,1,6,New Customers
15564,113,3,227.5473,3,5,3,11,Loyal Customers
15565,92,2,2792.1564,4,4,5,13,Champions
15566,21,2,4724.4528,5,4,5,14,Champions
15567,21,2,4495.8982,5,4,5,14,Champions
15568,91,2,2780.5078,4,4,5,13,Champions
15569,94,2,2748.1964,4,4,4,12,Champions
15570,303,2,1283.0482000000002,1,4,4,9,At Risk
15571,85,3,112.7842,4,5,2,11,Potential Loyalists
15572,75,3,140.1642,4,5,3,12,Loyal Customers
15573,84,1,9.98,4,1,1,6,New Customers
15575,20,2,2910.8996,5,4,5,14,Champions
15576,68,2,4098.1964,4,4,5,13,Champions
15577,137,2,196.0761,3,4,3,10,Loyal Customers
15578,64,2,4261.3292,4,4,5,13,Champions
15579,292,2,94.95,1,4,2,7,Potential Loyalists
15580,15,2,2910.8996,5,4,5,14,Champions
15581,123,2,156.55419999999998,3,4,3,10,Loyal Customers
15582,19,2,2947.5281999999997,5,4,5,14,Champions
15583,71,2,97.53,4,4,2,10,Potential Loyalists
15584,2,2,88.20419999999999,5,4,2,11,Potential Loyalists
15585,75,2,4144.0563999999995,4,4,5,13,Champions
15586,90,2,4254.0676,4,4,5,13,Champions
15587,70,2,4198.122,4,4,5,13,Champions
15588,64,2,4262.1564,4,4,5,13,Champions
15589,87,2,4184.122,4,4,5,13,Champions
15590,61,2,4227.4378,4,4,5,13,Champions
15591,73,2,4102.7764,4,4,5,13,Champions
15592,102,2,84.97,4,4,2,10,Potential Loyalists
15593,164,2,142.1942,3,4,3,10,Loyal Customers
15594,4,1,34.99,5,1,1,7,New Customers
15595,84,2,4120.5178,4,4,5,13,Champions
15596,65,2,4248.4278,4,4,5,13,Champions
15597,68,2,4142.8392,4,4,5,13,Champions
15598,28,2,214.1884,5,4,3,12,Loyal Customers
15599,252,1,53.614200000000004,2,1,1,4,Lost Customers
15600,64,2,4346.8192,4,4,5,13,Champions
15601,73,2,4183.676399999999,4,4,5,13,Champions
15602,13,2,91.60419999999999,5,4,2,11,Potential Loyalists
15603,133,2,89.92999999999999,3,4,2,9,Potential Loyalists
15604,106,2,122.8943,4,4,2,10,Potential Loyalists
15605,35,2,79.94,5,4,2,11,Potential Loyalists
15606,131,2,181.141,3,4,3,10,Loyal Customers
15607,42,1,57.959999999999994,5,1,1,7,New Customers
15608,121,1,43.6242,3,1,1,5,Potential Loyalists
15609,134,1,56.849999999999994,3,1,1,5,Potential Loyalists
15610,61,2,123.5942,4,4,3,11,Loyal Customers
15611,196,1,130.48,2,1,3,6,Can't Lose Them
15612,182,2,93.5942,2,4,2,8,Potential Loyalists
15613,218,1,52.269999999999996,2,1,1,4,Lost Customers
15614,19,2,5877.2581,5,4,5,14,Champions
15615,0,2,96.49000000000001,5,4,2,11,Potential Loyalists
15616,98,1,29.57,4,1,1,6,New Customers
15617,329,1,102.78,1,1,2,4,Lost Customers
15618,270,1,74.97,1,1,2,4,Lost Customers
15619,10,2,5661.0124,5,4,5,14,Champions
15620,21,2,5717.8763,5,4,5,14,Champions
15621,4,2,5751.7758,5,4,5,14,Champions
15622,89,2,3034.2726,4,4,5,13,Champions
15623,96,3,7043.2496,4,5,5,14,Champions
15624,96,3,6773.6463,4,5,5,14,Champions
15625,154,3,6920.8196,3,5,5,13,Loyal Customers
15626,173,3,6819.1656,3,5,5,13,Loyal Customers
15627,122,3,6724.9347,3,5,5,13,Loyal Customers
15628,72,1,92.95,4,1,2,7,New Customers
15630,106,3,5209.2284,4,5,5,14,Champions
15631,89,3,5154.67,4,5,5,14,Champions
15632,78,3,5306.7615000000005,4,5,5,14,Champions
15633,220,1,73.48,2,1,2,5,Lost Customers
15634,26,2,92.57419999999999,5,4,2,11,Potential Loyalists
15635,46,2,143.92000000000002,5,4,3,12,Loyal Customers
15636,199,1,122.2384,2,1,2,5,Lost Customers
15637,81,3,6777.344800000001,4,5,5,14,Champions
15639,228,2,71.42999999999999,2,4,2,8,Potential Loyalists
15640,240,2,69.14,2,4,2,8,Potential Loyalists
15641,247,2,155.28040000000001,2,4,3,9,At Risk
15642,68,2,3772.4096,4,4,5,13,Champions
15643,64,2,3807.3996,4,4,5,13,Champions
15644,54,2,3816.2396,4,4,5,13,Champions
15645,57,2,3783.7324,4,4,5,13,Champions
15646,50,2,3804.0782,5,4,5,14,Champions
15647,60,2,3773.0582,4,4,5,13,Champions
15648,35,2,3806.0538,5,4,5,14,Champions
15649,74,2,3101.9341999999997,4,4,5,13,Champions
15650,14,1,143.0173,5,1,3,9,New Customers
15651,33,2,2746.5525,5,4,4,13,Champions
15652,65,3,5195.06,4,5,5,14,Champions
15653,40,3,5245.9926,5,5,5,15,Champions
15654,200,1,49.98,2,1,1,4,Lost Customers
15655,69,2,2761.1025,4,4,4,12,Champions
15656,76,2,3000.6284,4,4,5,13,Champions
15657,31,3,5262.2642,5,5,5,15,Champions
15658,118,1,93.60419999999999,3,1,2,6,Potential Loyalists
15659,71,2,3085.3962,4,4,5,13,Champions
15660,3,3,5204.05,5,5,5,15,Champions
15661,25,3,5259.6442,5,5,5,15,Champions
15662,17,3,5289.03,5,5,5,15,Champions
15663,33,2,2796.5325000000003,5,4,5,14,Champions
15664,36,2,2798.7909,5,4,5,14,Champions
15665,60,2,2824.1567,4,4,5,13,Champions
15666,47,2,3117.6557,5,4,5,14,Champions
15667,44,2,3147.3,5,4,5,14,Champions
15668,6,2,5669.6596,5,4,5,14,Champions
15669,13,2,5649.6896,5,4,5,14,Champions
15670,11,1,141.6715,5,1,3,9,New Customers
15671,126,2,60.81,3,4,2,9,Potential Loyalists
15672,4,1,91.6915,5,1,2,8,New Customers
15673,261,1,98.5942,1,1,2,4,Lost Customers
15674,55,2,3061.9642,4,4,5,13,Champions
15675,135,3,6965.1324,3,5,5,13,Loyal Customers
15676,85,3,6977.0538,4,5,5,14,Champions
15677,73,3,7018.835800000001,4,5,5,14,Champions
15678,82,3,7027.995,4,5,5,14,Champions
15679,230,1,94.95,2,1,2,5,Lost Customers
15680,175,1,9.98,3,1,1,5,Potential Loyalists
15683,289,1,93.0473,1,1,2,4,Lost Customers
15684,179,3,6758.5172,3,5,5,13,Loyal Customers
15685,158,3,6972.756600000001,3,5,5,13,Loyal Customers
15686,43,2,76.2242,5,4,2,11,Potential Loyalists
15687,2,3,6503.1158,5,5,5,15,Champions
15688,190,3,5975.284900000001,2,5,5,12,At Risk
15689,237,1,35.0,2,1,1,4,Lost Customers
15690,68,1,43.6242,4,1,1,6,New Customers
15691,147,3,8107.353800000001,3,5,5,13,Loyal Customers
15692,149,3,8146.028,3,5,5,13,Loyal Customers
15693,156,3,6667.0091,3,5,5,13,Loyal Customers
15694,104,1,11.86,4,1,1,6,New Customers
15695,124,3,8108.9224,3,5,5,13,Loyal Customers
15696,183,1,208.97,2,1,3,6,Can't Lose Them
15697,178,3,6792.8791,3,5,5,13,Loyal Customers
15698,47,1,49.56,5,1,1,7,New Customers
15699,138,3,6745.728,3,5,5,13,Loyal Customers
15700,177,3,6000.2949,3,5,5,13,Loyal Customers
15701,84,2,92.77420000000001,4,4,2,10,Potential Loyalists
15702,118,3,6693.5807,3,5,5,13,Loyal Customers
15703,333,1,78.6242,1,1,2,4,Lost Customers
15704,130,1,35.0,3,1,1,5,Potential Loyalists
15705,221,1,68.6442,2,1,2,5,Lost Customers
15706,290,1,35.0,1,1,1,3,Lost Customers
15707,107,1,35.0,4,1,1,6,New Customers
15708,307,1,78.6242,1,1,2,4,Lost Customers
15709,278,1,99.97,1,1,2,4,Lost Customers
15710,158,3,6093.6436,3,5,5,13,Loyal Customers
15711,175,2,132.2715,3,4,3,10,Loyal Customers
15712,83,2,79.53,4,4,2,10,Potential Loyalists
15713,30,2,42.58,5,4,1,10,Potential Loyalists
15714,80,1,95.9126,4,1,2,7,New Customers
15715,57,2,74.95,4,4,2,10,Potential Loyalists
15716,83,2,4226.7862000000005,4,4,5,13,Champions
15717,50,2,4170.0778,5,4,5,14,Champions
15718,9,2,88.96,5,4,2,11,Potential Loyalists
15719,59,2,4205.6564,4,4,5,13,Champions
15720,33,2,105.45,5,4,2,11,Potential Loyalists
15721,83,2,147.94,4,4,3,11,Loyal Customers
15722,53,2,4199.0559,4,4,5,13,Champions
15723,32,2,4199.142,5,4,5,14,Champions
15724,36,2,4138.1464,5,4,5,14,Champions
15725,54,2,4184.122,4,4,5,13,Champions
15726,40,2,4191.0378,5,4,5,14,Champions
15727,23,2,178.7877,5,4,3,12,Loyal Customers
15728,55,2,91.60419999999999,4,4,2,10,Potential Loyalists
15729,34,2,4147.4192,5,4,5,14,Champions
15730,61,2,154.9026,4,4,3,11,Loyal Customers
15731,91,2,84.97,4,4,2,10,Potential Loyalists
15732,43,2,4140.4978,5,4,5,14,Champions
15733,47,2,4232.564,5,4,5,14,Champions
15734,30,2,4177.8392,5,4,5,14,Champions
15735,112,2,169.2415,3,4,3,10,Loyal Customers
15736,51,1,117.5442,5,1,2,8,New Customers
15737,121,2,2826.6964,3,4,5,12,Loyal Customers
15738,12,1,173.56,5,1,3,9,New Customers
15739,120,2,2810.0978000000005,3,4,5,12,Loyal Customers
15740,101,1,49.96,4,1,1,6,New Customers
15741,69,1,88.0473,4,1,2,7,New Customers
15742,314,1,43.6242,1,1,1,3,Lost Customers
15743,34,1,44.97,5,1,1,7,New Customers
15744,133,1,33.83,3,1,1,5,Potential Loyalists
15746,25,1,9.98,5,1,1,7,New Customers
15747,114,1,43.6242,3,1,1,5,Potential Loyalists
15748,33,3,350.0246,5,5,3,13,Loyal Customers
15750,95,2,2768.1764,4,4,4,12,Champions
15751,34,2,4197.8292,5,4,5,14,Champions
15752,34,2,4170.0778,5,4,5,14,Champions
15753,41,2,4153.1864,5,4,5,14,Champions
15754,40,2,4175.4778,5,4,5,14,Champions
15755,50,2,4155.507799999999,5,4,5,14,Champions
15756,52,2,4200.4878,4,4,5,13,Champions
